Tanggal,Waktu,Suhu (C),Suhu (F),Kelembaban,Heat Index (C),Heat Index (F)
10/11/2023,15.47.41,32.80,91.04,60.00,39.01,102.22
10/11/2023,15.48.58,32.80,91.04,60.00,39.01,102.22
10/11/2023,15.50.38,32.80,91.04,61.00,39.36,102.85
10/11/2023,15.51.55,32.80,91.04,61.00,39.36,102.85
10/11/2023,15.53.12,32.80,91.04,61.00,39.36,102.85
10/11/2023,15.54.32,32.80,91.04,61.00,39.36,102.85
10/11/2023,15.55.48,32.80,91.04,61.00,39.36,102.85
10/11/2023,15.57.04,32.80,91.04,60.00,39.01,102.22
10/11/2023,15.58.19,32.80,91.04,61.00,39.36,102.85
10/11/2023,15.59.38,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.00.56,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.02.11,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.03.28,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.04.44,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.05.59,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.07.14,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.08.30,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.09.45,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.11.00,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.12.14,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.13.30,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.14.46,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.16.04,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.17.29,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.18.44,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.20.14,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.21.17,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.22.32,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.23.47,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.25.03,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.26.18,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.27.33,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.28.48,32.30,90.14,62.00,38.44,101.18
10/11/2023,16.30.04,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.31.21,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.32.37,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.33.53,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.35.10,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.36.25,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.37.39,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.38.54,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.40.10,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.41.25,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.42.41,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.43.56,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.45.10,32.80,91.04,61.00,39.36,102.85
10/11/2023,16.46.25,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.47.39,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.48.55,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.50.10,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.51.25,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.52.40,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.53.56,32.80,91.04,62.00,39.72,103.50
10/11/2023,16.55.11,32.30,90.14,62.00,38.44,101.18
10/11/2023,16.56.26,32.30,90.14,62.00,38.44,101.18
10/11/2023,16.57.41,32.60,90.68,62.00,39.20,102.56
10/11/2023,16.59.01,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.00.17,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.01.33,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.02.48,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.04.03,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.05.21,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.06.37,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.07.54,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.09.13,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.10.29,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.11.44,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.13.00,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.14.19,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.15.34,32.80,91.04,62.00,39.72,103.50
10/11/2023,17.16.50,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.18.07,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.19.22,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.20.42,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.23.15,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.24.56,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.26.00,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.27.17,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.28.33,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.29.49,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.31.04,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.32.20,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.34.50,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.36.05,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.37.35,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.38.59,32.30,90.14,62.00,38.44,101.18
10/11/2023,17.40.20,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.41.54,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.43.05,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.44.21,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.45.38,32.30,90.14,63.00,38.77,101.79
10/11/2023,17.46.53,32.20,89.96,64.00,38.85,101.93
10/11/2023,17.48.08,32.10,89.78,64.00,38.59,101.46
11/11/2023,15.01.38,32.30,90.14,64.00,39.11,102.40
11/11/2023,15.02.53,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.04.09,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.06.42,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.08.00,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.09.15,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.10.30,32.80,91.04,61.00,39.36,102.85
11/11/2023,15.11.46,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.13.01,33.30,91.94,58.00,39.55,103.20
11/11/2023,15.14.16,32.80,91.04,58.00,38.33,101.00
11/11/2023,15.15.32,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.16.47,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.18.03,32.30,90.14,60.00,37.78,100.01
11/11/2023,15.19.18,32.30,90.14,61.00,38.11,100.59
11/11/2023,15.20.35,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.21.50,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.23.05,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.24.21,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.25.36,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.26.51,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.28.07,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.29.22,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.30.39,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.31.55,32.30,90.14,60.00,37.78,100.01
11/11/2023,15.33.10,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.34.25,32.30,90.14,60.00,37.78,100.01
11/11/2023,15.35.41,32.50,90.50,60.00,38.27,100.88
11/11/2023,15.36.57,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.38.13,32.30,90.14,59.00,37.47,99.44
11/11/2023,15.39.29,32.30,90.14,60.00,37.78,100.01
11/11/2023,15.40.46,32.30,90.14,59.00,37.47,99.44
11/11/2023,15.42.02,32.30,90.14,59.00,37.47,99.44
11/11/2023,15.43.18,32.30,90.14,60.00,37.78,100.01
11/11/2023,15.44.33,32.30,90.14,60.00,37.78,100.01
11/11/2023,15.45.48,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.48.20,32.30,90.14,59.00,37.47,99.44
11/11/2023,15.49.35,32.80,91.04,60.00,39.01,102.22
11/11/2023,15.50.50,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.52.05,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.53.20,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.54.35,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.55.50,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.57.06,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.58.21,32.80,91.04,59.00,38.67,101.60
11/11/2023,15.59.37,32.30,90.14,59.00,37.47,99.44
11/11/2023,16.00.53,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.02.08,32.80,91.04,60.00,39.01,102.22
11/11/2023,16.03.23,32.80,91.04,59.00,38.67,101.60
11/11/2023,16.04.38,32.80,91.04,59.00,38.67,101.60
11/11/2023,16.05.53,32.80,91.04,59.00,38.67,101.60
11/11/2023,16.07.08,32.80,91.04,59.00,38.67,101.60
11/11/2023,16.08.24,32.80,91.04,59.00,38.67,101.60
11/11/2023,16.09.39,32.50,90.50,60.00,38.27,100.88
11/11/2023,16.10.54,32.40,90.32,60.00,38.03,100.45
11/11/2023,16.12.10,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.13.25,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.14.43,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.15.58,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.17.14,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.18.32,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.19.47,32.30,90.14,61.00,38.11,100.59
11/11/2023,16.21.02,32.30,90.14,61.00,38.11,100.59
11/11/2023,16.22.16,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.23.31,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.24.48,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.26.03,32.40,90.32,60.00,38.03,100.45
11/11/2023,16.27.18,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.28.33,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.29.48,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.31.04,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.32.20,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.33.43,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.34.58,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.36.13,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.37.28,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.38.43,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.39.58,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.41.13,32.30,90.14,61.00,38.11,100.59
11/11/2023,16.42.28,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.43.43,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.44.58,32.80,91.04,60.00,39.01,102.22
11/11/2023,16.46.14,32.80,91.04,60.00,39.01,102.22
11/11/2023,16.47.29,32.80,91.04,60.00,39.01,102.22
11/11/2023,16.48.45,32.80,91.04,60.00,39.01,102.22
11/11/2023,16.50.00,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.51.15,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.52.30,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.53.46,32.30,90.14,61.00,38.11,100.59
11/11/2023,16.55.00,32.30,90.14,60.00,37.78,100.01
11/11/2023,16.56.15,31.80,89.24,61.00,36.91,98.43
11/11/2023,16.57.30,31.80,89.24,61.00,36.91,98.43
11/11/2023,16.58.45,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.00.01,32.30,90.14,61.00,38.11,100.59
11/11/2023,17.01.17,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.02.32,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.03.47,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.05.02,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.06.17,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.07.33,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.08.49,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.10.04,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.11.19,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.12.34,32.30,90.14,61.00,38.11,100.59
11/11/2023,17.13.50,32.30,90.14,60.00,37.78,100.01
11/11/2023,17.15.06,32.30,90.14,60.00,37.78,100.01
11/11/2023,17.16.21,31.90,89.42,61.00,37.14,98.85
11/11/2023,17.17.36,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.18.51,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.20.06,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.21.21,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.22.36,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.23.51,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.25.07,31.80,89.24,62.00,37.21,98.97
11/11/2023,17.26.22,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.27.39,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.28.55,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.30.12,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.31.29,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.32.45,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.34.02,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.35.18,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.36.41,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.37.56,31.90,89.42,61.00,37.14,98.85
11/11/2023,17.39.12,32.30,90.14,61.00,38.11,100.59
11/11/2023,17.40.27,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.41.42,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.43.00,31.80,89.24,61.00,36.91,98.43
11/11/2023,17.44.16,31.80,89.24,62.00,37.21,98.97
13/11/2023,15.01.32,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.02.49,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.04.05,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.05.22,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.06.48,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.07.58,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.09.18,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.10.48,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.12.08,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.13.33,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.15.06,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.16.25,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.17.40,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.18.54,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.20.14,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.21.38,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.22.53,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.24.07,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.25.22,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.26.37,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.27.51,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.29.07,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.30.23,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.31.39,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.32.53,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.34.08,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.35.22,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.36.37,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.37.51,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.39.07,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.40.22,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.41.36,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.42.50,31.70,89.06,67.00,38.53,101.35
13/11/2023,15.44.05,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.45.20,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.46.35,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.47.50,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.49.05,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.50.19,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.51.34,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.52.49,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.54.04,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.55.22,31.30,88.34,67.00,37.48,99.46
13/11/2023,15.56.36,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.57.52,31.80,89.24,67.00,38.80,101.84
13/11/2023,15.59.08,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.00.22,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.01.38,31.80,89.24,67.00,38.80,101.84
13/11/2023,16.02.53,31.80,89.24,67.00,38.80,101.84
13/11/2023,16.04.07,31.80,89.24,67.00,38.80,101.84
13/11/2023,16.05.22,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.06.38,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.07.53,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.09.08,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.10.23,31.70,89.06,67.00,38.53,101.35
13/11/2023,16.11.38,31.80,89.24,67.00,38.80,101.84
13/11/2023,16.12.53,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.14.08,31.80,89.24,67.00,38.80,101.84
13/11/2023,16.15.23,31.80,89.24,67.00,38.80,101.84
13/11/2023,16.16.37,31.80,89.24,67.00,38.80,101.84
13/11/2023,16.17.52,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.19.07,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.20.23,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.21.40,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.22.56,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.24.12,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.25.27,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.26.44,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.28.02,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.29.19,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.30.36,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.31.52,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.33.09,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.34.24,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.35.39,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.36.57,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.38.14,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.39.28,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.40.44,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.41.59,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.43.14,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.44.28,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.45.43,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.46.58,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.48.13,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.49.28,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.50.43,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.51.59,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.53.15,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.54.31,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.55.48,31.30,88.34,67.00,37.48,99.46
13/11/2023,16.57.04,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.58.27,31.30,88.34,68.00,37.79,100.02
13/11/2023,16.59.51,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.01.07,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.02.26,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.03.41,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.05.03,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.06.26,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.07.50,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.09.18,31.40,88.52,67.00,37.74,99.93
13/11/2023,17.10.43,31.80,89.24,67.00,38.80,101.84
13/11/2023,17.12.00,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.13.16,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.15.58,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.17.20,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.18.44,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.20.01,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.21.40,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.22.56,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.24.18,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.25.44,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.27.10,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.28.34,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.29.57,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.31.28,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.32.46,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.34.06,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.35.25,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.36.45,31.30,88.34,67.00,37.48,99.46
13/11/2023,17.38.11,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.39.30,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.40.49,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.42.08,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.43.35,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.45.04,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.47.50,31.30,88.34,68.00,37.79,100.02
13/11/2023,17.49.16,31.30,88.34,68.00,37.79,100.02
14/11/2023,15.01.29,31.30,88.34,68.00,37.79,100.02
14/11/2023,15.02.47,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.04.01,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.05.16,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.06.31,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.07.47,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.09.02,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.10.17,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.11.31,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.12.50,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.14.02,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.15.16,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.16.38,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.17.49,32.30,90.14,66.00,39.82,103.67
14/11/2023,15.19.03,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.20.18,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.21.33,32.00,89.60,67.00,39.34,102.82
14/11/2023,15.22.47,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.24.04,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.25.21,32.10,89.78,67.00,39.62,103.31
14/11/2023,15.26.38,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.28.00,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.29.09,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.30.23,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.31.38,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.32.54,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.34.09,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.35.23,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.36.39,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.37.55,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.39.09,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.40.24,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.41.41,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.42.55,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.44.10,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.45.25,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.46.39,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.47.55,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.49.13,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.50.39,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.51.55,31.80,89.24,68.00,39.14,102.44
14/11/2023,15.53.09,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.54.26,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.55.43,32.30,90.14,67.00,40.18,104.32
14/11/2023,15.56.58,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.58.12,31.80,89.24,67.00,38.80,101.84
14/11/2023,15.59.27,32.30,90.14,67.00,40.18,104.32
14/11/2023,16.00.42,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.01.57,31.80,89.24,68.00,39.14,102.44
14/11/2023,16.03.14,31.80,89.24,68.00,39.14,102.44
14/11/2023,16.04.36,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.06.01,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.07.21,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.08.48,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.10.13,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.13.31,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.15.01,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.16.14,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.17.30,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.18.47,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.20.02,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.21.16,32.30,90.14,67.00,40.18,104.32
14/11/2023,16.22.32,32.30,90.14,67.00,40.18,104.32
14/11/2023,16.23.47,32.30,90.14,67.00,40.18,104.32
14/11/2023,16.25.02,32.30,90.14,67.00,40.18,104.32
14/11/2023,16.26.17,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.27.33,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.28.49,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.30.06,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.31.30,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.32.51,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.34.09,31.80,89.24,67.00,38.80,101.84
14/11/2023,16.35.25,32.30,90.14,67.00,40.18,104.32
